268;59280.0
269;50400.004
270;59040.004
271;29866.668
272;49765.625
273;34295.652
274;42015.164
275;37058.824
276;37058.824
277;44747.242
278;25091.912
279;41066.668
280;45078.26
281;53143.38
282;25565.219
283;43948.188
284;43826.09
285;74000.0
286;33880.0
287;48466.223
288;47582.61
289;44800.0
290;42573.914
291;55990.348
292;20660.871
293;48904.348
294;44769.65
295;62428.19
296;25565.219
297;21704.348
298;74000.0
299;45078.26
300;73000.0
301;42826.668
302;74000.0
303;83999.99
304;42240.0
305;18818.934
306;32666.67
307;37224.266
308;37843.477
309;73000.0
310;26608.697
311;61320.0
312;33273.336
313;58400.004
314;43826.09
315;22880.002
316;45078.26
317;55926.016
318;46080.0
319;45440.0
320;23739.13
321;74000.0
322;32668.887
323;42656.25
324;59040.004
325;45165.44
326;50376.836
327;78000.0
328;74000.0
329;70000.0
330;74000.0
331;44800.0
332;21704.348
333;33133.336
334;34844.445
335;71000.0
336;63000.0
337;44160.0
338;25826.09
339;58800.0
340;55009.195
341;43826.09
342;31577.777
343;57400.004
344;76000.0
345;74000.0
346;23478.264
347;47582.61
348;48834.785
349;9739.13
350;22880.002
351;51478.26
352;79000.0
353;48017.777
354;28637.41
355;39857.535
356;24454.273
357;41391.3
358;45913.043
359;17371.324
360;55515.85
361;29866.668
362;74000.0
363;55440.0
364;22483.914
365;35831.8
366;68000.0
367;43826.09
368;31392.463
369;36534.926
370;33273.336
371;56160.0
372;32820.543
373;26378.676
374;72000.0
375;82000.0
376;25574.45
377;46330.438
378;18156.523
379;81000.01
380;37843.477
381;63419.117
382;44939.13
383;74000.0
384;38506.434
385;42880.0
386;30380.002
387;70000.0
388;32371.896
389;44724.84
390;48695.652
391;23760.004
392;54600.0
393;25826.09
394;53642.0
395;41688.89
396;58220.004
397;54044.12
398;74000.0
399;17530.436
400;47582.61
401;45971.97
402;43617.39
403;51478.26
404;40497.777
405;47582.61
406;46412.57
407;44762.18
408;37265.625
409;25275.736
410;74000.0
411;44941.406
412;41580.883
413;49991.11
414;54574.906
415;21913.045
416;53386.664
417;24417.393
418;42573.914
419;30675.555
420;21333.336
421;37058.824
422;77000.0
423;62320.004
424;44177.777
425;31101.791
426;23075.598
427;41321.742
428;46044.445
429;10330.436
430;43826.09
431;55990.348
432;42573.914
433;38947.61
434;59280.0
435;73000.0
436;75000.0
437;57840.07
438;40444.445
439;70000.0
440;44124.445
441;51478.26
442;21240.004
443;24746.668
444;48839.617
445;55491.73
446;39023.438
447;62320.004
448;21182.61
449;78000.0
450;61320.0
451;46703.816
452;60680.004
453;11478.261
454;88000.0
455;72000.0
456;23760.004
457;88000.0
458;41321.742
459;39181.984
460;38817.39
461;39893.336
462;47582.61
463;59860.004
464;61885.34
465;15400.0
466;41102.223
467;25826.09
468;82000.0
469;25565.219
470;76000.0
471;43826.09
472;25815.717
473;70000.0
474;78000.0
475;10782.608
476;47234.03
477;42063.418
478;21913.045
479;25826.09
480;72000.0
481;80000.0
482;80000.0
483;70000.0
484;86000.01
485;37830.883
486;78000.0
487;66228.17
488;41391.3
489;75000.0
490;25043.48
491;82000.0
492;56800.004
493;39085.48
494;75000.0
495;76000.0
496;29400.002
497;59200.004
498;23000.002
499;71875.0
500;38608.89
501;46420.04
502;36066.176
503;36286.766
504;33490.348
505;54092.367
506;45434.285
507;41688.89
508;43826.09
509;79000.0
510;51478.26
511;14666.667
512;45937.777
513;66727.94
514;72000.0
515;74000.0
516;42755.555
517;50086.957
518;57120.0
519;9078.261
520;48951.633
521;30027.576
522;43520.0
523;70000.0
524;44586.664
525;54600.0
526;23146.668
527;45422.223
528;78000.0
529;40574.45
530;39071.69
531;56746.32
532;43826.09
533;48100.3
534;46330.438
535;66000.0
536;74000.0
537;32371.896
538;22643.479
539;43756.52
540;24454.273
541;72000.0
542;47582.61
543;76000.0
544;41102.223
545;33060.66
546;53320.316
547;25565.219
548;21600.004
549;59280.0
550;53143.38
551;41318.934
552;8626.087
553;44939.13
554;49920.0
555;83999.99
556;25013.334
557;32201.287
558;27481.617
559;44800.0
560;24834.783
561;62867.645
562;43555.555
563;78000.0
564;37843.477
565;58362.82
566;72000.0
567;37224.266
568;43520.0
569;77000.0
570;22382.61
571;27918.197
572;45078.26
573;56160.0
574;56842.83
575;44124.445
576;72000.0
577;47304.348
578;33366.668
579;25906.666
580;32666.67
581;28746.668
582;46260.87
583;43617.39
584;60661.76
585;66090.305
586;25043.48
587;20034.783
588;21026.086
589;10782.608
590;41688.89
591;73000.0
592;78000.0
593;56456.805
594;38817.39
595;70000.0
596;70000.0
597;74375.0
598;74000.0
599;44177.777
600;44939.13
601;52693.332
602;36817.555
603;46375.23
604;82000.0
605;8347.826
606;36477.777
607;46001.84
608;25826.09
609;55041.36
610;34153.836
611;25043.48
612;56416.594
613;42573.914
614;36727.94
615;40147.06
616;49315.555
617;55491.73
618;21000.002
619;54526.656
620;50086.957
621;82000.0
622;21960.004
623;25907.629
624;20347.826
625;47304.348
626;42240.0
627;40208.695
628;29939.107
629;37996.324
630;23573.336
631;45078.26
632;48055.492
633;46375.23
634;41688.89
635;47304.348
636;72000.0
637;61500.004
638;46260.87
639;86000.01
640;46260.87
641;40069.566
642;46001.84
643;63200.004
644;47644.758
645;24260.87
646;55200.004
647;42342.6
648;33806.297
649;80000.0
650;45971.97
651;20660.871
652;63513.9
653;52869.562
654;42573.914
655;45262.223
656;46420.04
657;74000.0
658;78000.0
659;62971.047
660;42350.07
661;48100.3
662;24609.375
663;60840.0
664;67830.88
665;42573.91
666;59850.645
667;59040.004
668;42063.418
669;43756.52
670;57960.0
671;43880.973
672;6817.391
673;48929.23
674;64680.0
675;56160.0
676;26133.336
677;59040.004
678;46666.668
679;12243.479
680;44800.0
681;51475.76
682;47181.758
683;50086.957
684;50843.29
685;29217.393
686;62320.004
687;28010.11
688;21409.121
689;34844.445
690;72000.0
691;53963.7
692;48675.555
693;56000.004
694;10434.782
695;11478.261
696;45333.336
697;56940.0
698;64056.754
699;44071.11
700;77000.0
701;12626.087
702;74000.0
703;58378.91
704;24640.004
705;44177.777
706;42933.332
707;29749.543
708;48000.0
709;58837.312
710;37565.22
711;39026.086
712;43552.39
713;33559.855
714;22382.61
715;46260.87
716;24850.643
717;60800.004
718;54092.367
719;45912.227
720;45078.26
721;62160.0
722;24834.783
723;22643.479
724;19933.336
725;64680.0
726;18782.61
727;26608.697
728;43826.09
729;22892.922
730;78000.0
731;47360.0
732;57600.004
733;43826.09
734;50226.086
735;42295.652
736;44800.0
737;56464.84
738;47964.445
739;16549.287
740;46838.24
741;61320.0
742;33262.867
743;44358.918
744;46044.445
745;21913.045
746;41391.3
747;25826.09
748;56160.0
749;55515.85
750;53617.875
751;8069.565
752;8904.348
753;41321.742
754;44728.887
755;38340.992
756;42755.555
757;56940.0
758;33136.49
759;80000.0
760;40208.695
761;44939.13
762;49315.555
763;29288.258
764;33351.113
765;78000.0
766;30994.37
767;39026.086
768;44939.13
769;72000.0
770;20034.783
771;46330.438
772;45078.26
773;34346.668
774;28802.848
775;53040.0
776;18782.61
777;77000.0
778;66000.0
779;53617.875
780;52242.65
781;76000.0
782;53642.0
783;29322.22
784;43520.0
785;77000.0
786;51478.26
787;68000.0
788;45262.223
789;43756.52
790;82000.0
791;51719.9
792;57413.83
793;76000.0
794;79000.0
795;51200.004
796;42573.914
797;35701.977
798;25043.48
799;55200.004
800;31683.133
801;55200.004
802;80000.0
803;42656.25
804;38671.875
805;56000.004
806;50086.957
807;42573.914
808;47181.758
809;48904.348
810;48695.652
811;72000.0
812;68000.0
813;56940.0
814;8904.348
815;26792.281
816;26713.045
817;55760.004
818;70000.0
819;36960.0
820;41688.89
821;25043.48
822;79000.0
823;48640.0
824;46330.438
825;36142.004
826;70000.0
827;65625.0
828;53175.547
829;32308.89
830;44728.89
831;43826.09
832;44769.65
833;31683.133
834;34906.668
835;32371.896
836;54120.004
837;33262.867
838;53040.0
839;60680.004
840;43235.555
841;46823.3
842;37830.883
843;46330.438
844;59860.004
845;43555.555
846;55467.6
847;46044.445
848;23146.668
849;44800.0
850;23478.264
851;34066.668
852;57840.07
853;25043.48
854;88000.0
855;60110.293
856;31857.78
857;33351.113
858;78125.0
859;14177.778
860;53143.38
861;57421.88
862;51547.83
863;39071.69
864;39026.086
865;45937.777
866;57120.0
867;48511.027
868;74000.0
869;23373.914
870;2434.7825
871;31344.447
872;40069.566
873;57600.004
874;33133.336
875;45937.777
876;39822.223
877;57888.324
878;44939.13
879;43756.52
880;30380.002
881;38947.61
882;57421.88
883;45546.3
884;40069.566
885;83999.99
886;33366.668
887;61885.34
888;80000.0
889;36835.56
890;7304.3477
891;75625.0
892;74000.0
893;70000.0
894;10330.436
895;80000.0
896;68125.0
897;54494.49
898;56907.17
899;55041.36
900;22643.479
901;42295.652
902;48675.555
903;57400.004
904;41066.668
905;49347.426
906;50226.086
907;24104.35
908;29428.998
909;28079.043
910;54108.453
911;78000.0
912;46080.0
913;29773.332
914;57904.414
915;60341.227
916;43826.09
917;70000.0
918;37843.477
919;61620.0
920;22382.61
921;34059.055
922;58220.004
923;21704.348
924;56416.594
925;44160.0
926;22382.61
927;48017.777
928;23793.658
929;48906.82
930;39829.965
931;41132.812
932;41222.426
933;60840.0
934;37830.883
935;70000.0
936;27547.828
937;15633.334
938;39375.0
939;31544.117
940;41391.3
941;66779.64
942;82000.0
943;45912.223
944;26183.363
945;37568.934
946;42573.91
947;25505.516
948;47964.445
949;8347.826
950;39292.277
951;48929.23
952;63419.117
953;34754.137
954;78000.0
955;71000.0
956;39375.0
957;47234.03
958;41066.668
959;56464.84
960;58800.0
961;30710.018
962;21026.086
963;32668.887
964;30141.312
965;31417.74
966;60800.004
967;53143.38
968;80000.0
969;80000.0
970;23523.668
971;66650.39
972;25826.09
973;44728.887
974;51478.26
975;44939.13
976;43826.09
977;55041.355
978;10086.956
979;80000.0
980;8765.218
981;70000.0
982;30589.957
983;72000.0
984;31695.773
985;45971.97
986;47360.0
987;33133.336
988;45078.26
989;10713.044
990;66650.39
991;32853.336
992;41325.83
993;45386.668
994;42807.906
995;45262.223
996;68750.0
997;39023.438
998;30924.445
999;42755.555
1000;53820.0
